 ,Label,Area,Mean,StdDev,Perim.,BX,BY,Width,Height,Circ.,AR,Round,Solidity
154,slice0001_Result of 0h_to_24h_timecourse_A1 Region3_Merged_RAW_ch01.tif:08941-04063,1.231,2.561,0.146,3.999,1300.655,2862.978,1.281,1.281,0.967,1.218,0.821,0.889
155,slice0001_Result of 0h_to_24h_timecourse_A1 Region3_Merged_RAW_ch01.tif:09063-01312,17.644,2.395,0.299,16.448,417.324,2900.451,5.765,4.804,0.82,1.416,0.706,0.875
156,slice0001_Result of 0h_to_24h_timecourse_A1 Region3_Merged_RAW_ch01.tif:09298-05981,64.214,1.055,0.119,29.945,1910.788,2973.795,9.608,8.648,0.9,1.118,0.894,0.952
157,slice0001_Result of 0h_to_24h_timecourse_A1 Region3_Merged_RAW_ch01.tif:09618-05315,66.471,1.571,0.526,31.194,1697.481,3075.644,9.608,9.929,0.858,1.464,0.683,0.947
158,slice0001_Result of 0h_to_24h_timecourse_A1 Region3_Merged_RAW_ch01.tif:09639-07119,14.771,4.604,0.421,14.106,2278.148,3084.932,4.164,4.484,0.933,1.132,0.884,0.935
159,slice0001_Result of 0h_to_24h_timecourse_A1 Region3_Merged_RAW_ch01.tif:09792-01365,28.825,1.131,0.151,20.214,434.299,3132.974,5.765,6.406,0.887,1.144,0.874,0.93
160,slice0001_Result of 0h_to_24h_timecourse_A1 Region3_Merged_RAW_ch01.tif:10188-06880,18.567,2.318,0.245,15.917,2200.961,3260.766,5.124,4.804,0.921,1.119,0.894,0.923
161,slice0001_Result of 0h_to_24h_timecourse_A1 Region3_Merged_RAW_ch01.tif:10537-02397,49.033,1.107,0.138,26.477,763.867,3370.942,8.007,8.007,0.879,1.121,0.892,0.935
162,slice0001_Result of 0h_to_24h_timecourse_A1 Region3_Merged_RAW_ch01.tif:10708-04156,39.39,0.996,0.002,23.307,1327.559,3426.03,7.046,7.046,0.911,1.016,0.985,0.948
163,slice0001_Result of 0h_to_24h_timecourse_A1 Region3_Merged_RAW_ch01.tif:10728-05018,1.334,3.637,0.133,4.905,1606.202,3435.318,1.922,1.281,0.697,2.23,0.448,0.743
164,slice0001_Result of 0h_to_24h_timecourse_A1 Region3_Merged_RAW_ch01.tif:10739-08139,8.514,1.882,0.159,11.356,2604.833,3437.88,3.843,3.523,0.83,1.071,0.934,0.86
165,slice0001_Result of 0h_to_24h_timecourse_A1 Region3_Merged_RAW_ch01.tif:10749-04861,20.413,1.001,1.82E-04,16.636,1554.316,3440.122,5.124,5.445,0.927,1.116,0.896,0.926
166,slice0001_Result of 0h_to_24h_timecourse_A1 Region3_Merged_RAW_ch01.tif:10876-08972,24.414,1.63,0.565,18.823,2870.345,3480.798,6.406,5.445,0.866,1.478,0.676,0.922
167,slice0001_Result of 0h_to_24h_timecourse_A1 Region3_Merged_RAW_ch01.tif:10999-02082,9.642,1.283,0.089,12.747,665.541,3520.512,2.883,4.804,0.746,1.648,0.607,0.891
168,slice0001_Result of 0h_to_24h_timecourse_A1 Region3_Merged_RAW_ch01.tif:11084-04838,56.418,1.008,0.024,28.134,1545.028,3546.135,8.968,8.007,0.896,1.162,0.861,0.951
169,slice0001_Result of 0h_to_24h_timecourse_A1 Region3_Merged_RAW_ch01.tif:11107-07715,40.929,2.177,0.325,25.727,2467.113,3553.501,8.007,8.007,0.777,1.83,0.546,0.924
170,slice0001_Result of 0h_to_24h_timecourse_A1 Region3_Merged_RAW_ch01.tif:11116-06506,26.568,3.461,1.528,21.728,2080.215,3557.024,7.366,6.406,0.707,1.967,0.508,0.841
171,slice0001_Result of 0h_to_24h_timecourse_A1 Region3_Merged_RAW_ch01.tif:11232-04008,64.42,1.055,0.172,30.055,1278.876,3593.216,9.608,8.327,0.896,1.126,0.888,0.952
172,slice0001_Result of 0h_to_24h_timecourse_A1 Region3_Merged_RAW_ch01.tif:11311-03232,48.828,1.22,0.289,26.212,1031.3,3618.838,8.007,8.007,0.893,1.174,0.852,0.944
173,slice0001_Result of 0h_to_24h_timecourse_A1 Region3_Merged_RAW_ch01.tif:11561-07415,5.129,2.139,0.15,8.373,2373.591,3701.791,2.883,2.242,0.919,1.397,0.716,0.901
174,slice0001_Result of 0h_to_24h_timecourse_A1 Region3_Merged_RAW_ch01.tif:11577-07311,24.619,1.148,0.316,18.557,2338.681,3704.993,5.765,5.765,0.898,1.042,0.96,0.93
175,slice0001_Result of 0h_to_24h_timecourse_A1 Region3_Merged_RAW_ch01.tif:11572-07443,26.158,1.3,0.194,26.102,2381.278,3701.47,5.445,9.608,0.482,2.555,0.391,0.698
176,slice0001_Result of 0h_to_24h_timecourse_A1 Region3_Merged_RAW_ch01.tif:11654-07360,105.246,1.018,0.053,38.693,2351.172,3727.093,12.171,11.21,0.883,1.278,0.782,0.963
177,slice0001_Result of 0h_to_24h_timecourse_A1 Region3_Merged_RAW_ch01.tif:11885-08207,3.18,1.13,0.065,6.639,2627.573,3805.561,2.242,1.922,0.907,1.115,0.897,0.873
178,slice0001_Result of 0h_to_24h_timecourse_A1 Region3_Merged_RAW_ch01.tif:11939-04123,62.06,1.034,0.078,29.492,1316.028,3819.333,8.968,8.968,0.897,1.031,0.97,0.949
179,slice0001_Result of 0h_to_24h_timecourse_A1 Region3_Merged_RAW_ch01.tif:12079-06669,20.003,1.037,0.042,16.48,2133.702,3866.094,4.804,5.124,0.925,1.136,0.88,0.942
180,slice0001_Result of 0h_to_24h_timecourse_A1 Region3_Merged_RAW_ch01.tif:12113-08173,12.309,4.276,0.43,13.2,2615.723,3877.624,3.843,4.164,0.888,1.148,0.871,0.906
181,slice0001_Result of 0h_to_24h_timecourse_A1 Region3_Merged_RAW_ch01.tif:12138-09778,65.035,1.07,0.193,30.101,3127.209,3882.748,9.288,9.608,0.902,1.034,0.967,0.95
182,slice0001_Result of 0h_to_24h_timecourse_A1 Region3_Merged_RAW_ch01.tif:12191-08028,32.825,3.552,2.302,29.007,2567.04,3900.684,8.327,7.687,0.49,1.033,0.968,0.719
183,slice0001_Result of 0h_to_24h_timecourse_A1 Region3_Merged_RAW_ch01.tif:12550-05753,1.641,1.899,0.118,4.452,1841.927,4018.867,1.601,1.281,1,1.314,0.761,0.914
184,slice0001_Result of 0h_to_24h_timecourse_A1 Region3_Merged_RAW_ch01.tif:12703-08097,23.183,1.125,0.179,17.995,2590.421,4065.948,6.085,5.445,0.9,1.122,0.891,0.926
185,slice0001_Result of 0h_to_24h_timecourse_A1 Region3_Merged_RAW_ch01.tif:12723-06087,14.156,1.342,0.248,13.918,1947.62,4072.674,4.164,4.484,0.918,1.171,0.854,0.92
186,slice0001_Result of 0h_to_24h_timecourse_A1 Region3_Merged_RAW_ch01.tif:12732-05724,42.673,1.031,0.108,24.478,1829.757,4073.955,7.366,7.687,0.895,1.074,0.931,0.941
187,slice0001_Result of 0h_to_24h_timecourse_A1 Region3_Merged_RAW_ch01.tif:12833-04006,32.107,1.003,0.01,21.385,1279.837,4106.944,6.406,6.726,0.882,1.1,0.91,0.932
188,slice0001_Result of 0h_to_24h_timecourse_A1 Region3_Merged_RAW_ch01.tif:12885-04640,39.698,1.347,0.427,23.65,1482.574,4123.278,7.366,7.366,0.892,1.2,0.833,0.942
189,slice0001_Result of 0h_to_24h_timecourse_A1 Region3_Merged_RAW_ch01.tif:13019-02352,11.386,1.515,0.063,12.825,751.376,4167.797,3.843,4.164,0.87,1.206,0.829,0.899
190,slice0001_Result of 0h_to_24h_timecourse_A1 Region3_Merged_RAW_ch01.tif:13568-05736,3.488,1.474,0.098,7.279,1835.842,4344.912,2.883,1.601,0.827,1.991,0.502,0.895
191,slice0001_Result of 0h_to_24h_timecourse_A1 Region3_Merged_RAW_ch01.tif:13972-04661,2.359,1.115,0.068,6.186,1492.182,4473.984,1.601,2.242,0.775,2.025,0.494,0.836
192,slice0001_Result of 0h_to_24h_timecourse_A1 Region3_Merged_RAW_ch01.tif:14191-03849,64.932,1.143,0.245,30.476,1227.952,4540.603,9.608,9.288,0.879,1.023,0.978,0.941
193,slice0001_Result of 0h_to_24h_timecourse_A1 Region3_Merged_RAW_ch01.tif:14327-05182,1.334,2.34,0.111,3.999,1659.048,4588.324,1.601,0.961,1,1.622,0.617,0.929
194,slice0001_Result of 0h_to_24h_timecourse_A1 Region3_Merged_RAW_ch01.tif:14443-04392,9.848,3.922,0.35,12.184,1404.746,4623.875,3.843,3.843,0.834,1.383,0.723,0.873
195,slice0001_Result of 0h_to_24h_timecourse_A1 Region3_Merged_RAW_ch01.tif:14537-06796,22.567,2.513,0.424,17.651,2174.057,4653.021,5.124,5.765,0.91,1.123,0.89,0.93
196,slice0001_Result of 0h_to_24h_timecourse_A1 Region3_Merged_RAW_ch01.tif:14668-05947,1.231,2.821,0.205,3.811,1904.062,4697.219,1.281,1.281,1,1.281,0.781,0.857
197,slice0001_Result of 0h_to_24h_timecourse_A1 Region3_Merged_RAW_ch01.tif:15017-05203,6.77,7.718,0.89,9.279,1664.813,4808.356,3.203,2.562,0.988,1.238,0.808,0.936
198,slice0001_Result of 0h_to_24h_timecourse_A1 Region3_Merged_RAW_ch01.tif:15126-03867,6.36,1.068,0.051,9.809,1236.919,4843.267,3.523,2.883,0.831,1.498,0.668,0.855
199,slice0001_Result of 0h_to_24h_timecourse_A1 Region3_Merged_RAW_ch01.tif:15138-06734,6.052,2.148,0.538,9.091,2155.481,4846.79,2.562,3.203,0.92,1.389,0.72,0.901
200,slice0001_Result of 0h_to_24h_timecourse_A1 Region3_Merged_RAW_ch01.tif:15529-02805,84.628,1.006,0.015,34.85,893.58,4968.176,9.929,11.21,0.876,1.144,0.874,0.949
201,slice0001_Result of 0h_to_24h_timecourse_A1 Region3_Merged_RAW_ch01.tif:15631-03319,18.156,4.997,0.458,15.73,1060.766,5003.727,4.804,5.124,0.922,1.121,0.892,0.924
202,slice0001_Result of 0h_to_24h_timecourse_A1 Region3_Merged_RAW_ch01.tif:15664-04031,8.411,2.134,0.103,10.903,1289.125,5015.257,3.843,3.203,0.889,1.442,0.693,0.882
203,slice0001_Result of 0h_to_24h_timecourse_A1 Region3_Merged_RAW_ch01.tif:15966-03235,15.592,1.204,0.185,14.559,1033.862,5111.661,4.804,4.164,0.924,1.135,0.881,0.933
204,slice0001_Result of 0h_to_24h_timecourse_A1 Region3_Merged_RAW_ch01.tif:16000-08866,19.593,1.113,0.113,16.448,2837.036,5121.91,5.124,5.445,0.91,1.183,0.845,0.923
205,slice0001_Result of 0h_to_24h_timecourse_A1 Region3_Merged_RAW_ch01.tif:16341-04920,3.385,1.901,0.082,6.716,1574.814,5232.406,1.922,2.562,0.943,1.379,0.725,0.868
206,slice0001_Result of 0h_to_24h_timecourse_A1 Region3_Merged_RAW_ch01.tif:16749-03921,9.027,4.531,0.393,11.388,1254.215,5362.76,3.523,3.203,0.875,1.156,0.865,0.921
208,slice0002_Result of 0h_to_24h_timecourse_A1 Region3_Merged_RAW_ch01.tif:00116-07003,27.594,4.489,0.677,19.916,2240.035,33.95,6.085,6.406,0.874,1.234,0.81,0.923
209,slice0002_Result of 0h_to_24h_timecourse_A1 Region3_Merged_RAW_ch01.tif:00719-10138,37.646,1.015,0.064,24.18,3243.471,226.758,7.366,7.366,0.809,1.096,0.913,0.919
210,slice0002_Result of 0h_to_24h_timecourse_A1 Region3_Merged_RAW_ch01.tif:00746-10135,11.386,1.042,0.083,14.183,3244.431,236.366,3.203,5.124,0.711,1.64,0.61,0.867
211,slice0002_Result of 0h_to_24h_timecourse_A1 Region3_Merged_RAW_ch01.tif:00825-05181,18.977,1.143,0.239,16.105,1656.806,261.989,5.124,4.804,0.919,1.245,0.803,0.932
212,slice0002_Result of 0h_to_24h_timecourse_A1 Region3_Merged_RAW_ch01.tif:00903-09448,22.67,1.023,0.069,18.104,3023.118,286.65,6.085,5.124,0.869,1.277,0.783,0.915
213,slice0002_Result of 0h_to_24h_timecourse_A1 Region3_Merged_RAW_ch01.tif:01073-06098,55.187,2.326,0.752,28.289,1948.901,339.496,8.648,8.648,0.867,1.127,0.887,0.941
214,slice0002_Result of 0h_to_24h_timecourse_A1 Region3_Merged_RAW_ch01.tif:01213-11114,20.311,1.523,0.356,16.48,3557.344,385.937,4.804,5.124,0.94,1.068,0.937,0.945
215,slice0002_Result of 0h_to_24h_timecourse_A1 Region3_Merged_RAW_ch01.tif:01227-09676,33.03,1.027,0.085,22.025,3096.142,389.46,6.085,7.366,0.856,1.361,0.735,0.933
216,slice0002_Result of 0h_to_24h_timecourse_A1 Region3_Merged_RAW_ch01.tif:01239-10298,11.489,1,2.51E-05,14.183,3296.317,394.584,3.843,4.484,0.718,1.278,0.782,0.845
217,slice0002_Result of 0h_to_24h_timecourse_A1 Region3_Merged_RAW_ch01.tif:01432-11111,26.26,1.637,0.699,19.463,3555.743,455.437,5.765,6.406,0.871,1.343,0.745,0.923
218,slice0002_Result of 0h_to_24h_timecourse_A1 Region3_Merged_RAW_ch01.tif:01438-04467,43.186,1.838,0.409,25.461,1427.165,456.719,7.366,7.687,0.837,1.04,0.961,0.931
219,slice0002_Result of 0h_to_24h_timecourse_A1 Region3_Merged_RAW_ch01.tif:01497-10513,21.542,1.199,0.244,17.011,3364.536,476.896,5.445,5.124,0.935,1.107,0.903,0.938
220,slice0002_Result of 0h_to_24h_timecourse_A1 Region3_Merged_RAW_ch01.tif:01577-07236,10.668,1.001,0.004,12.527,2315.621,503.159,3.843,3.843,0.854,1.047,0.955,0.893
221,slice0002_Result of 0h_to_24h_timecourse_A1 Region3_Merged_RAW_ch01.tif:01588-06159,0.103,1.407,0,1.281,1972.601,508.604,0.32,0.32,0.785,1,1,1
222,slice0002_Result of 0h_to_24h_timecourse_A1 Region3_Merged_RAW_ch01.tif:01727-07640,20.413,3.263,0.363,17.199,2444.373,550.881,5.445,4.804,0.867,1.102,0.907,0.919
223,slice0002_Result of 0h_to_24h_timecourse_A1 Region3_Merged_RAW_ch01.tif:01759-06044,43.493,1.723,0.826,25.274,1932.246,559.528,7.366,8.007,0.856,1.071,0.934,0.934
224,slice0002_Result of 0h_to_24h_timecourse_A1 Region3_Merged_RAW_ch01.tif:01880-09848,0.205,1.865,0.19,1.812,3153.792,601.805,0.641,0.641,0.785,2.646,0.378,0.667
225,slice0002_Result of 0h_to_24h_timecourse_A1 Region3_Merged_RAW_ch01.tif:01887-09843,30.979,1.575,0.268,25.992,3149.308,601.165,6.726,6.726,0.576,1.199,0.834,0.841
226,slice0002_Result of 0h_to_24h_timecourse_A1 Region3_Merged_RAW_ch01.tif:01905-10684,40.621,3.272,0.909,23.837,3418.343,606.609,7.366,7.046,0.898,1.065,0.939,0.943
227,slice0002_Result of 0h_to_24h_timecourse_A1 Region3_Merged_RAW_ch01.tif:02437-06303,32.107,3.375,0.279,21.573,2015.519,777.318,6.726,6.406,0.867,1.261,0.793,0.93
228,slice0002_Result of 0h_to_24h_timecourse_A1 Region3_Merged_RAW_ch01.tif:02593-10820,31.697,2.524,0.678,21.838,3462.221,827.282,6.726,6.406,0.835,1.33,0.752,0.931
229,slice0002_Result of 0h_to_24h_timecourse_A1 Region3_Merged_RAW_ch01.tif:02677-05181,58.06,1.192,0.255,28.664,1655.204,852.904,8.327,8.968,0.888,1.111,0.9,0.948
230,slice0002_Result of 0h_to_24h_timecourse_A1 Region3_Merged_RAW_ch01.tif:02693-05149,13.438,2.134,0.125,14.979,1646.557,860.591,5.124,4.164,0.753,1.239,0.807,0.845
231,slice0002_Result of 0h_to_24h_timecourse_A1 Region3_Merged_RAW_ch01.tif:02715-07954,20.003,1.161,0.133,19.619,2544.941,866.676,5.124,5.765,0.653,1.175,0.851,0.869
232,slice0002_Result of 0h_to_24h_timecourse_A1 Region3_Merged_RAW_ch01.tif:02792-10010,20.516,3.821,0.36,16.933,3203.436,891.658,5.124,5.124,0.899,1.128,0.886,0.928
233,slice0002_Result of 0h_to_24h_timecourse_A1 Region3_Merged_RAW_ch01.tif:02946-11201,56.418,0.998,0.004,28.632,3582.967,939.38,9.288,8.327,0.865,1.05,0.953,0.94
234,slice0002_Result of 0h_to_24h_timecourse_A1 Region3_Merged_RAW_ch01.tif:03371-10493,74.267,1.007,0.049,32.022,3356.209,1074.538,9.288,10.569,0.91,1.153,0.868,0.955
235,slice0002_Result of 0h_to_24h_timecourse_A1 Region3_Merged_RAW_ch01.tif:03468-05172,77.345,1.191,0.278,34.022,1651.361,1105.925,10.249,9.929,0.84,1.103,0.907,0.946
236,slice0002_Result of 0h_to_24h_timecourse_A1 Region3_Merged_RAW_ch01.tif:03594-04371,22.67,1.208,0.366,17.651,1397.379,1148.522,5.124,5.445,0.914,1.09,0.918,0.942
237,slice0002_Result of 0h_to_24h_timecourse_A1 Region3_Merged_RAW_ch01.tif:03620-04202,0.103,2.256,0,1.281,1345.814,1159.412,0.32,0.32,0.785,1,1,1
238,slice0002_Result of 0h_to_24h_timecourse_A1 Region3_Merged_RAW_ch01.tif:03626-04210,0.103,1.686,0,1.281,1348.377,1161.333,0.32,0.32,0.785,1,1,1
239,slice0002_Result of 0h_to_24h_timecourse_A1 Region3_Merged_RAW_ch01.tif:03640-04194,150.894,1.143,0.23,48.626,1336.206,1159.092,14.413,13.772,0.802,1.105,0.905,0.951
240,slice0002_Result of 0h_to_24h_timecourse_A1 Region3_Merged_RAW_ch01.tif:03752-10586,37.954,1.335,0.435,23.009,3386.956,1198.166,7.046,7.366,0.901,1.097,0.911,0.938
241,slice0002_Result of 0h_to_24h_timecourse_A1 Region3_Merged_RAW_ch01.tif:04044-07157,51.597,1.005,0.023,27.461,2288.077,1291.047,8.327,8.327,0.86,1.064,0.94,0.939
242,slice0002_Result of 0h_to_24h_timecourse_A1 Region3_Merged_RAW_ch01.tif:04121-03473,30.056,2.274,0.448,20.932,1109.128,1316.669,6.406,6.406,0.862,1.087,0.92,0.917
243,slice0002_Result of 0h_to_24h_timecourse_A1 Region3_Merged_RAW_ch01.tif:04231-06331,5.334,2.769,0.27,11.731,2026.088,1353.821,3.203,2.883,0.487,1.865,0.536,0.727
244,slice0002_Result of 0h_to_24h_timecourse_A1 Region3_Merged_RAW_ch01.tif:04613-08597,0.103,3.154,0,1.281,2753.443,1477.449,0.32,0.32,0.785,1,1,1
245,slice0002_Result of 0h_to_24h_timecourse_A1 Region3_Merged_RAW_ch01.tif:04614-08594,0.308,2.917,0.073,2.718,2752.162,1477.449,0.961,0.961,0.524,4.123,0.243,0.6
246,slice0002_Result of 0h_to_24h_timecourse_A1 Region3_Merged_RAW_ch01.tif:04635-07214,17.336,1.698,0.394,15.464,2307.934,1482.574,5.124,4.164,0.911,1.223,0.818,0.939
247,slice0002_Result of 0h_to_24h_timecourse_A1 Region3_Merged_RAW_ch01.tif:04843-07262,36.723,1.244,0.445,22.666,2322.667,1547.911,6.726,6.726,0.898,1.056,0.947,0.947
248,slice0002_Result of 0h_to_24h_timecourse_A1 Region3_Merged_RAW_ch01.tif:05119-06495,36.108,1.592,0.345,22.556,2076.692,1635.988,7.046,7.046,0.892,1.062,0.942,0.931
249,slice0002_Result of 0h_to_24h_timecourse_A1 Region3_Merged_RAW_ch01.tif:05360-07177,45.545,1.001,0.009,27.726,2294.482,1713.175,8.327,7.366,0.745,1.203,0.831,0.922
250,slice0002_Result of 0h_to_24h_timecourse_A1 Region3_Merged_RAW_ch01.tif:05972-07059,9.027,4.225,0.596,11.543,2258.931,1911.108,3.843,3.523,0.851,1.041,0.961,0.867
251,slice0002_Result of 0h_to_24h_timecourse_A1 Region3_Merged_RAW_ch01.tif:07240-06380,6.155,1.549,0.142,11.356,2041.782,2317.542,3.523,2.883,0.6,1.18,0.847,0.8
252,slice0002_Result of 0h_to_24h_timecourse_A1 Region3_Merged_RAW_ch01.tif:08058-05684,56.829,1.541,0.465,29.007,1816.305,2576.649,8.648,8.648,0.849,1.087,0.92,0.939
253,slice0002_Result of 0h_to_24h_timecourse_A1 Region3_Merged_RAW_ch01.tif:08235-01979,55.803,1.457,0.203,29.46,629.349,2633.338,8.968,8.327,0.808,1.133,0.883,0.935
254,slice0002_Result of 0h_to_24h_timecourse_A1 Region3_Merged_RAW_ch01.tif:08517-00350,83.91,4.962,1.044,35.458,106.973,2722.376,10.249,10.89,0.839,1.114,0.898,0.947
255,slice0002_Result of 0h_to_24h_timecourse_A1 Region3_Merged_RAW_ch01.tif:08564-06080,14.874,6.49,0.936,15.464,1945.378,2740.311,4.164,5.124,0.782,1.429,0.7,0.887
256,slice0002_Result of 0h_to_24h_timecourse_A1 Region3_Merged_RAW_ch01.tif:08914-04975,13.54,1.686,0.27,14.636,1591.469,2852.409,3.843,5.124,0.794,1.317,0.759,0.877
257,slice0002_Result of 0h_to_24h_timecourse_A1 Region3_Merged_RAW_ch01.tif:09239-06920,0.205,1.678,0.075,1.922,2216.334,2958.742,0.32,0.641,0.698,2,0.5,1
258,slice0002_Result of 0h_to_24h_timecourse_A1 Region3_Merged_RAW_ch01.tif:09241-06919,0.103,1.676,0,1.281,2216.014,2959.703,0.32,0.32,0.785,1,1,1
259,slice0002_Result of 0h_to_24h_timecourse_A1 Region3_Merged_RAW_ch01.tif:09240-06916,0.615,1.625,0.088,3.811,2214.733,2958.742,0.641,1.601,0.532,2.642,0.378,0.667
260,slice0002_Result of 0h_to_24h_timecourse_A1 Region3_Merged_RAW_ch01.tif:09243-06921,0.103,1.57,0,1.281,2216.654,2960.343,0.32,0.32,0.785,1,1,1
261,slice0002_Result of 0h_to_24h_timecourse_A1 Region3_Merged_RAW_ch01.tif:09245-06917,0.103,1.696,0,1.281,2215.373,2960.984,0.32,0.32,0.785,1,1,1
262,slice0002_Result of 0h_to_24h_timecourse_A1 Region3_Merged_RAW_ch01.tif:09290-05988,69.138,2.062,0.312,32.288,1913.029,2970.913,9.608,9.288,0.833,1.058,0.945,0.949
263,slice0002_Result of 0h_to_24h_timecourse_A1 Region3_Merged_RAW_ch01.tif:09631-07112,0.103,4.839,0,1.281,2277.828,3084.612,0.32,0.32,0.785,1,1,1
264,slice0002_Result of 0h_to_24h_timecourse_A1 Region3_Merged_RAW_ch01.tif:09632-07114,0.103,4.381,0,1.281,2278.468,3084.932,0.32,0.32,0.785,1,1,1
265,slice0002_Result of 0h_to_24h_timecourse_A1 Region3_Merged_RAW_ch01.tif:09634-07111,0.821,4.493,0.489,3.624,2277.187,3084.932,0.961,1.281,0.785,1.218,0.821,0.762
266,slice0002_Result of 0h_to_24h_timecourse_A1 Region3_Merged_RAW_ch01.tif:09622-05316,74.78,3.215,0.83,32.398,1697.802,3076.925,9.929,9.608,0.895,1.023,0.978,0.954
267,slice0002_Result of 0h_to_24h_timecourse_A1 Region3_Merged_RAW_ch01.tif:09636-07114,0.205,5.151,0.88,1.922,2278.468,3085.893,0.32,0.641,0.698,2,0.5,1
268,slice0002_Result of 0h_to_24h_timecourse_A1 Region3_Merged_RAW_ch01.tif:10542-02358,58.265,1.249,0.209,29.46,750.735,3372.223,9.288,8.648,0.844,1.165,0.858,0.932
269,slice0002_Result of 0h_to_24h_timecourse_A1 Region3_Merged_RAW_ch01.tif:10708-04154,64.317,1.078,0.155,31.537,1325.637,3425.389,9.608,8.648,0.813,1.111,0.9,0.947
270,slice0002_Result of 0h_to_24h_timecourse_A1 Region3_Merged_RAW_ch01.tif:10753-04866,0.103,2.395,0,1.281,1558.48,3443.966,0.32,0.32,0.785,1,1,1
271,slice0002_Result of 0h_to_24h_timecourse_A1 Region3_Merged_RAW_ch01.tif:10757-04869,15.182,2.053,0.167,23.96,1556.879,3443.005,5.124,4.804,0.332,1.21,0.826,0.781
272,slice0002_Result of 0h_to_24h_timecourse_A1 Region3_Merged_RAW_ch01.tif:10778-08144,7.899,2.555,0.149,13.433,2607.075,3450.051,2.883,3.843,0.55,1.311,0.763,0.832
273,slice0002_Result of 0h_to_24h_timecourse_A1 Region3_Merged_RAW_ch01.tif:10989-02065,0.205,1.62,0.074,1.812,661.057,3519.231,0.641,0.641,0.785,2.646,0.378,0.667
274,slice0002_Result of 0h_to_24h_timecourse_A1 Region3_Merged_RAW_ch01.tif:10994-02067,0.41,1.453,0.029,2.452,661.697,3520.833,0.961,0.641,0.857,2,0.5,0.8
275,slice0002_Result of 0h_to_24h_timecourse_A1 Region3_Merged_RAW_ch01.tif:10994-02072,0.103,1.48,0,1.281,663.619,3521.153,0.32,0.32,0.785,1,1,1
276,slice0002_Result of 0h_to_24h_timecourse_A1 Region3_Merged_RAW_ch01.tif:10995-02066,0.103,1.365,0,1.281,661.697,3521.473,0.32,0.32,0.785,1,1,1
277,slice0002_Result of 0h_to_24h_timecourse_A1 Region3_Merged_RAW_ch01.tif:10997-02070,9.335,1.424,0.073,21.961,661.057,3520.192,4.164,3.843,0.243,1.52,0.658,0.74
278,slice0002_Result of 0h_to_24h_timecourse_A1 Region3_Merged_RAW_ch01.tif:11080-04842,74.062,1.435,0.301,33.569,1545.989,3543.572,9.608,10.249,0.826,1.107,0.904,0.938
279,slice0002_Result of 0h_to_24h_timecourse_A1 Region3_Merged_RAW_ch01.tif:11100-07721,54.777,2.189,0.277,29.991,2468.714,3550.619,8.327,8.968,0.765,1.156,0.865,0.928
280,slice0002_Result of 0h_to_24h_timecourse_A1 Region3_Merged_RAW_ch01.tif:11123-06508,47.904,3.094,0.649,26.477,2080.536,3558.626,8.007,7.687,0.859,1.208,0.828,0.946
281,slice0002_Result of 0h_to_24h_timecourse_A1 Region3_Merged_RAW_ch01.tif:11223-04001,91.295,1.804,1.255,36.662,1276.314,3589.052,10.569,11.21,0.854,1.085,0.922,0.953
282,slice0002_Result of 0h_to_24h_timecourse_A1 Region3_Merged_RAW_ch01.tif:11294-08758,37.441,5.171,2.552,23.197,2801.805,3613.393,6.406,8.007,0.874,1.331,0.751,0.929
283,slice0002_Result of 0h_to_24h_timecourse_A1 Region3_Merged_RAW_ch01.tif:11312-03233,72.216,1.832,0.619,34.1,1030.659,3618.198,9.929,9.929,0.78,1.055,0.948,0.934
284,slice0002_Result of 0h_to_24h_timecourse_A1 Region3_Merged_RAW_ch01.tif:11508-06867,36.108,1.979,0.367,25.617,2195.836,3682.253,7.046,7.046,0.691,1.145,0.873,0.899
285,slice0002_Result of 0h_to_24h_timecourse_A1 Region3_Merged_RAW_ch01.tif:11541-07422,14.258,3.935,0.285,14.371,2375.193,3694.424,4.164,4.164,0.868,1.056,0.947,0.927
286,slice0002_Result of 0h_to_24h_timecourse_A1 Region3_Merged_RAW_ch01.tif:11560-07445,58.06,2.187,0.454,32.288,2379.677,3697.947,9.929,9.288,0.7,1.795,0.557,0.888
287,slice0002_Result of 0h_to_24h_timecourse_A1 Region3_Merged_RAW_ch01.tif:11571-07306,37.852,2.356,0.589,23.65,2336.439,3702.431,7.366,7.046,0.85,1.077,0.928,0.932
288,slice0002_Result of 0h_to_24h_timecourse_A1 Region3_Merged_RAW_ch01.tif:11596-07346,106.682,1.265,0.432,45.035,2346.368,3706.915,12.811,14.092,0.661,1.607,0.622,0.891
289,slice0002_Result of 0h_to_24h_timecourse_A1 Region3_Merged_RAW_ch01.tif:11794-05101,0.103,1.862,0,1.281,1633.746,3777.376,0.32,0.32,0.785,1,1,1
290,slice0002_Result of 0h_to_24h_timecourse_A1 Region3_Merged_RAW_ch01.tif:11796-05101,0.103,1.907,0,1.281,1633.746,3778.017,0.32,0.32,0.785,1,1,1
